BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,LAND SQUARE FEET,YEAR BUILT,LOT,SALE PRICE
Brooklyn,1,0,1064.0,2490.0,1920,29,475000.0
Brooklyn,1,0,1221.0,3000.0,1920,79,555000.0
Brooklyn,2,0,1657.0,2183.0,1945,7,510056.0
Brooklyn,2,0,1620.0,1633.0,1940,36,410000.0
Brooklyn,2,0,2171.0,2000.0,1950,39,605000.0
Brooklyn,2,0,2080.0,2000.0,1960,28,600000.0
Brooklyn,2,0,2340.0,2000.0,1960,29,490000.0
Brooklyn,2,0,2340.0,2000.0,1960,29,470000.0
Brooklyn,2,0,2124.0,2070.0,1960,80,722000.0
Brooklyn,2,0,1840.0,2000.0,1960,77,649000.0
Brooklyn,2,0,1732.0,2200.0,1940,18,10.0
Brooklyn,2,0,1771.0,2200.0,1940,3,425000.0
Brooklyn,2,0,1600.0,2500.0,1930,62,545000.0
Brooklyn,2,0,2164.0,2250.0,1945,1,675000.0
Brooklyn,2,0,1814.0,2112.0,1945,40,577215.0
Brooklyn,2,0,1600.0,2500.0,1940,15,675000.0
Brooklyn,2,0,1626.0,2150.0,1945,69,599000.0
Brooklyn,2,0,1996.0,2750.0,1945,76,485000.0
Brooklyn,2,0,1962.0,1800.0,1955,38,660000.0
Brooklyn,2,0,1730.0,2567.0,1950,52,495000.0
Brooklyn,2,0,2140.0,2000.0,1960,24,245000.0
Brooklyn,2,0,1880.0,1900.0,1945,42,510000.0
Brooklyn,2,0,2805.0,3000.0,2008,66,699000.0
Brooklyn,2,0,1484.0,2192.0,1960,27,700000.0
Brooklyn,2,0,2401.0,3000.0,1945,16,10.0
Brooklyn,2,0,2401.0,3000.0,1945,16,100.0
Brooklyn,2,0,1478.0,1992.0,1950,69,599000.0
Brooklyn,2,0,3261.0,2217.0,1960,15,600000.0
Brooklyn,2,0,1606.0,2475.0,1940,49,499990.0
Brooklyn,2,0,1528.0,2000.0,1930,3,270000.0
Brooklyn,2,0,1472.0,2500.0,1920,16,499999.0
Brooklyn,2,0,2392.0,2600.0,1955,43,675000.0
Brooklyn,2,0,2600.0,3200.0,1930,29,1000.0
Brooklyn,2,0,1701.0,2200.0,1945,47,490000.0
Brooklyn,2,0,1936.0,2250.0,1950,31,520000.0
Brooklyn,2,0,1936.0,1963.0,1950,36,330500.0
Brooklyn,2,0,3204.0,3000.0,1955,18,720000.0
Brooklyn,2,0,3392.0,2317.0,1960,13,700000.0
Brooklyn,2,0,2584.0,2900.0,1965,54,312500.0
Brooklyn,2,0,2478.0,2383.0,1965,60,417254.0
Brooklyn,2,0,2472.0,2400.0,1960,18,500000.0
Brooklyn,2,0,2472.0,2400.0,1960,27,510000.0
Brooklyn,2,0,3280.0,2200.0,1960,78,786500.0
Brooklyn,2,0,2240.0,2400.0,1965,63,24000.0
Brooklyn,2,0,1326.0,1115.0,1930,7,400000.0
Brooklyn,2,0,1332.0,4268.0,1930,19,555000.0
Brooklyn,2,0,1376.0,2500.0,1920,34,300000.0
Brooklyn,2,0,2220.0,1800.0,1930,48,509000.0
Brooklyn,2,0,1744.0,2217.0,1935,50,512000.0
Brooklyn,2,0,1540.0,2200.0,1940,72,468650.0
Brooklyn,2,0,2504.0,2400.0,1950,45,664000.0
Brooklyn,2,0,3443.0,2400.0,1955,19,460000.0
Brooklyn,2,0,2320.0,3542.0,1925,1,705000.0
Brooklyn,2,0,2480.0,2294.0,1925,6,480000.0
Brooklyn,2,0,1938.0,1643.0,1955,8,525000.0
Brooklyn,2,0,1344.0,2700.0,1925,16,575000.0
Brooklyn,2,0,1444.0,2280.0,1920,30,450000.0
Brooklyn,2,0,1300.0,2700.0,1920,31,450000.0
Brooklyn,2,0,1312.0,2133.0,1920,40,421000.0
Brooklyn,2,0,1538.0,2000.0,1955,76,516000.0
Brooklyn,2,0,1748.0,4000.0,1910,28,810000.0
Brooklyn,2,0,2010.0,2500.0,1920,20,25000.0
Brooklyn,2,0,2088.0,2217.0,1925,75,670000.0
Brooklyn,3,0,2409.0,2667.0,1920,37,835000.0
Brooklyn,0,0,0.0,3268.0,0,40,300000.0
Brooklyn,0,0,0.0,0.0,1966,26,175000.0
Brooklyn,0,0,0.0,0.0,1966,26,190000.0
Brooklyn,0,0,0.0,0.0,1966,26,215000.0
Brooklyn,0,0,0.0,0.0,1966,26,175000.0
Brooklyn,0,0,0.0,0.0,1966,26,195000.0
Brooklyn,0,0,0.0,0.0,1966,26,125000.0
Brooklyn,0,0,0.0,0.0,1966,26,165000.0
Brooklyn,0,0,0.0,0.0,1966,26,207150.0
Brooklyn,0,0,0.0,0.0,1965,26,145000.0
Brooklyn,0,0,0.0,0.0,1965,26,190000.0
Brooklyn,0,0,0.0,0.0,1965,26,165000.0
Brooklyn,0,0,0.0,0.0,1966,24,257500.0
Brooklyn,0,0,0.0,0.0,1966,24,163500.0
Brooklyn,0,0,0.0,0.0,1966,24,185000.0
Brooklyn,0,0,0.0,0.0,1966,24,20000.0
Brooklyn,0,0,0.0,0.0,1966,24,165000.0
Brooklyn,0,0,0.0,0.0,1966,8,176850.0
Brooklyn,0,0,0.0,0.0,1966,8,190000.0
Brooklyn,0,0,0.0,0.0,1931,45,165000.0
Brooklyn,0,0,0.0,0.0,1931,45,90000.0
Brooklyn,0,0,0.0,0.0,1931,45,150000.0
Brooklyn,85,1,113900.0,30712.0,1953,11,127500.0
Brooklyn,0,0,0.0,0.0,1953,11,145000.0
Brooklyn,0,0,0.0,0.0,1953,11,100000.0
Brooklyn,0,0,0.0,0.0,1953,11,127500.0
Brooklyn,0,0,0.0,0.0,1953,11,140000.0
Brooklyn,0,0,0.0,0.0,1953,11,140000.0
Brooklyn,0,0,0.0,0.0,1953,11,225000.0
Brooklyn,0,0,0.0,0.0,1953,11,5000.0
Brooklyn,2,2,5840.0,2900.0,1931,1,975000.0
Brooklyn,2,2,3986.0,4000.0,1950,47,750000.0
Brooklyn,0,3,3650.0,3669.0,1995,12,1615000.0
Brooklyn,0,5,6200.0,6263.0,1994,15,1615000.0
Brooklyn,1,1,2916.0,1800.0,1931,48,76588.0
Brooklyn,0,2,9400.0,9200.0,1939,30,415766.0
Brooklyn,0,1,2340.0,2345.0,1931,2,925000.0
Brooklyn,0,1,1586.0,5700.0,1960,8,975000.0
Brooklyn,0,1,1800.0,2500.0,1960,19,300000.0
Brooklyn,1,0,2320.0,3000.0,1910,2,10.0
Brooklyn,1,0,3120.0,2000.0,1901,75,395000.0
Brooklyn,2,0,3024.0,2133.0,1899,48,10.0
Brooklyn,2,0,3024.0,2133.0,1899,48,30000.0
Brooklyn,2,0,3024.0,2133.0,1899,48,60000.0
Brooklyn,2,0,3024.0,2133.0,1899,48,80000.0
Brooklyn,2,0,3024.0,2133.0,1899,48,3000.0
Brooklyn,2,1,2717.0,1826.0,1960,86,2237500.0
Brooklyn,2,0,2096.0,1875.0,1901,30,2100000.0
Brooklyn,2,0,1350.0,1875.0,1899,33,998000.0
Brooklyn,2,0,2752.0,1219.0,1901,45,2500000.0
Brooklyn,2,0,3200.0,1460.0,1899,59,1835000.0
Brooklyn,2,0,3840.0,2000.0,1900,69,4150000.0
Brooklyn,2,0,5600.0,2200.0,1930,64,5237500.0
Brooklyn,2,0,3360.0,2000.0,1899,31,3850000.0
Brooklyn,2,0,3652.0,2142.0,1899,32,2500000.0
Brooklyn,3,0,2700.0,1960.0,1996,167,600000.0
Brooklyn,3,0,2640.0,2500.0,1905,50,1300000.0
Brooklyn,3,0,1800.0,2500.0,1905,53,1100000.0
Brooklyn,3,0,2200.0,2000.0,1899,32,1800000.0
Brooklyn,3,0,3960.0,20003.0,1899,66,2500000.0
Brooklyn,3,0,6250.0,2500.0,1930,23,4541500.0
Brooklyn,3,0,3888.0,1593.0,1900,43,2250000.0
Brooklyn,3,0,3720.0,1467.0,1930,44,2650000.0
Brooklyn,3,0,3780.0,1890.0,1899,4,2950000.0
Brooklyn,3,0,2214.0,2300.0,1899,24,4500000.0
Brooklyn,3,0,2560.0,1950.0,1910,18,2695000.0
Brooklyn,3,0,3780.0,2100.0,1910,5,888000.0
Brooklyn,3,0,3780.0,2100.0,1910,5,738231.0
Brooklyn,1,0,0.0,0.0,2015,1201,1196443.0
Brooklyn,1,0,0.0,0.0,2015,1202,1282995.0
Brooklyn,1,0,0.0,0.0,2015,1203,915406.0
Brooklyn,1,0,0.0,0.0,2015,1204,877938.0
Brooklyn,1,0,0.0,0.0,2015,1205,1510000.0
Brooklyn,4,0,3237.0,4708.0,1931,9,10.0
Brooklyn,4,0,3237.0,4708.0,1931,9,20000.0
Brooklyn,4,0,3237.0,4708.0,1931,9,40000.0
Brooklyn,4,0,3237.0,4708.0,1931,9,10000.0
Brooklyn,4,0,3237.0,4708.0,1931,9,60000.0
Brooklyn,4,0,3200.0,1378.0,1905,52,2500000.0
Brooklyn,4,0,4200.0,2100.0,1930,7,4700000.0
Brooklyn,7,0,5478.0,2100.0,1930,8,5000000.0
Brooklyn,4,0,3040.0,1425.0,1930,12,2500000.0
Brooklyn,5,0,4600.0,2254.0,2000,47,3500000.0
Brooklyn,5,0,4600.0,2254.0,2000,47,2615270.0
Brooklyn,4,0,4400.0,2200.0,1930,16,3825000.0
Brooklyn,6,0,2960.0,2000.0,1930,14,10000.0
Brooklyn,8,0,3440.0,2150.0,1930,38,2550000.0
Brooklyn,4,0,2618.0,2200.0,1930,26,3300000.0
Brooklyn,103,0,72781.0,5760.0,1929,1,6145934.0
Brooklyn,0,0,0.0,0.0,1930,24,815000.0
Brooklyn,0,0,0.0,0.0,1930,50,1091000.0
Brooklyn,0,0,0.0,0.0,1930,50,1030000.0
Brooklyn,0,0,0.0,0.0,1930,50,1260000.0
Brooklyn,0,0,0.0,0.0,1930,61,850000.0
Brooklyn,0,0,0.0,0.0,1930,61,665000.0
Brooklyn,0,0,0.0,0.0,1931,62,480000.0
Brooklyn,0,0,0.0,0.0,1931,62,1655000.0
Brooklyn,0,0,0.0,0.0,1931,62,980000.0
Brooklyn,0,0,0.0,0.0,1930,29,720000.0
Brooklyn,0,0,0.0,0.0,1958,40,825000.0
Brooklyn,0,0,0.0,0.0,1958,40,30545.0
Brooklyn,0,0,0.0,0.0,1958,40,330000.0
Brooklyn,0,0,0.0,0.0,1958,40,380000.0
Brooklyn,0,0,0.0,0.0,1958,40,957579.0
Brooklyn,0,0,0.0,0.0,1958,40,957975.0
Brooklyn,0,0,0.0,0.0,1958,40,601000.0
Brooklyn,0,0,0.0,0.0,1958,40,382000.0
Brooklyn,0,0,0.0,0.0,1958,60,510000.0
Brooklyn,0,0,0.0,0.0,1958,60,750000.0
Brooklyn,0,0,0.0,0.0,1958,60,540000.0
Brooklyn,0,0,0.0,0.0,1958,60,560000.0
Brooklyn,0,0,0.0,0.0,1958,60,815000.0
Brooklyn,0,0,0.0,0.0,1958,60,525000.0
Brooklyn,0,0,0.0,0.0,1958,60,30000.0
Brooklyn,0,0,0.0,0.0,1958,80,337000.0
Brooklyn,0,0,0.0,0.0,1958,80,760000.0
Brooklyn,0,0,0.0,0.0,1958,80,590000.0
Brooklyn,0,0,0.0,0.0,1958,80,168250.0
Brooklyn,0,0,0.0,0.0,1958,80,925000.0
Brooklyn,0,0,0.0,0.0,1958,80,875000.0
Brooklyn,0,0,0.0,0.0,1958,80,470000.0
Brooklyn,0,0,0.0,0.0,1958,80,485000.0
Brooklyn,0,0,0.0,0.0,1958,80,530000.0
Brooklyn,0,0,0.0,0.0,1957,1,452000.0
Brooklyn,0,0,0.0,0.0,1957,1,450000.0
Brooklyn,0,0,0.0,0.0,1957,1,495000.0
Brooklyn,0,0,0.0,0.0,1957,1,840000.0
Brooklyn,0,0,0.0,0.0,1957,1,899000.0
Brooklyn,0,0,0.0,0.0,1957,1,462500.0
Brooklyn,0,0,0.0,0.0,1957,1,412000.0
Brooklyn,0,0,0.0,0.0,1957,1,275000.0
Brooklyn,0,0,0.0,0.0,1957,1,555000.0
Brooklyn,0,0,0.0,0.0,1957,1,478000.0
Brooklyn,0,0,0.0,0.0,1957,1,682000.0
Brooklyn,0,0,0.0,0.0,1957,1,876214.0
Brooklyn,0,0,0.0,0.0,1957,1,710500.0
Brooklyn,0,0,0.0,0.0,1957,1,439000.0
Brooklyn,0,0,0.0,0.0,1957,1,430000.0
Brooklyn,0,0,0.0,0.0,1957,1,650000.0
Brooklyn,0,0,0.0,0.0,1931,72,376000.0
Brooklyn,0,0,0.0,0.0,1931,72,468000.0
Brooklyn,0,0,0.0,0.0,1931,72,470000.0
Brooklyn,0,0,0.0,0.0,1931,72,510000.0
Brooklyn,0,0,0.0,0.0,1931,72,490000.0
Brooklyn,0,0,0.0,0.0,1931,72,545000.0
Brooklyn,0,0,0.0,0.0,1931,72,480000.0
Brooklyn,118,0,89037.0,0.0,2015,1003,10.0
Brooklyn,1,0,0.0,0.0,0,1009,956500.0
Brooklyn,1,0,0.0,0.0,0,1007,995000.0
Brooklyn,1,0,0.0,0.0,0,1007,600000.0
Brooklyn,1,0,0.0,0.0,0,1021,825000.0
Brooklyn,1,0,0.0,0.0,1987,1003,999000.0
Brooklyn,1,0,0.0,0.0,1893,1013,645000.0
Brooklyn,1,0,0.0,0.0,0,1208,1010000.0
Brooklyn,1,0,0.0,0.0,2007,1109,1400000.0
Brooklyn,1,0,0.0,0.0,0,1045,900000.0
Brooklyn,1,0,0.0,0.0,0,1071,865000.0
Brooklyn,1,0,0.0,0.0,0,1073,1205000.0
Brooklyn,1,0,0.0,0.0,0,1095,925000.0
Brooklyn,1,0,0.0,0.0,0,1108,1095000.0
Brooklyn,1,0,0.0,0.0,0,1122,770000.0
Brooklyn,1,0,0.0,0.0,0,1136,1075000.0
Brooklyn,1,0,0.0,0.0,0,1139,1288000.0
Brooklyn,1,0,0.0,0.0,0,1141,1625000.0
Brooklyn,1,0,0.0,0.0,0,1142,740000.0
Brooklyn,1,0,0.0,0.0,0,1145,1275000.0
Brooklyn,1,0,0.0,0.0,1920,1003,700000.0
Brooklyn,1,0,0.0,0.0,0,1008,1030000.0
Brooklyn,1,0,0.0,0.0,0,1028,1525000.0
Brooklyn,1,0,0.0,0.0,0,1048,1800000.0
Brooklyn,1,0,0.0,0.0,0,1069,550000.0
Brooklyn,1,0,0.0,0.0,0,1074,1775000.0
Brooklyn,1,0,0.0,0.0,0,1099,1518000.0
Brooklyn,1,0,0.0,0.0,0,1113,980000.0
Brooklyn,1,0,0.0,0.0,0,1120,1600000.0
Brooklyn,1,0,0.0,0.0,0,1132,1880000.0
Brooklyn,1,0,0.0,0.0,0,1133,1725000.0
Brooklyn,1,0,0.0,0.0,0,1138,2623000.0
Brooklyn,1,0,0.0,0.0,0,1139,1384069.0
Brooklyn,1,0,0.0,0.0,0,1022,1500000.0
Brooklyn,1,0,0.0,0.0,0,1026,1650000.0
Brooklyn,4,2,4686.0,1563.0,1920,23,2500000.0
Brooklyn,1,0,0.0,0.0,2007,1102,1550000.0
Brooklyn,1,0,0.0,0.0,1930,1102,1775000.0
Brooklyn,1,0,0.0,0.0,1931,1004,1175000.0
Brooklyn,1,0,0.0,0.0,1930,1403,1475000.0
Brooklyn,0,1,0.0,0.0,2006,1001,1075000.0
Brooklyn,0,1,0.0,0.0,2006,1001,790000.0
Brooklyn,0,1,0.0,0.0,1901,1001,2100000.0
Brooklyn,0,0,0.0,0.0,2009,1003,1075000.0
Brooklyn,0,0,0.0,0.0,2009,1003,1510000.0
Brooklyn,0,1,2925.0,2925.0,1955,1,1675000.0
Brooklyn,0,3,36000.0,12415.0,1920,35,68000000.0
Brooklyn,0,1,500.0,10000.0,1930,28,7400000.0
Brooklyn,0,0,0.0,0.0,1927,1185,650000.0
Brooklyn,0,0,0.0,0.0,0,1001,1150000.0
Brooklyn,0,0,0.0,0.0,2015,1001,10.0
Brooklyn,1,0,868.0,1440.0,1935,29,375000.0
Brooklyn,1,0,1296.0,1800.0,1955,33,581000.0
Brooklyn,1,0,1008.0,1738.0,1930,16,510000.0
Brooklyn,1,0,826.0,1440.0,1920,1,465000.0
Brooklyn,1,0,868.0,1733.0,1920,97,400000.0
Brooklyn,1,0,1320.0,1800.0,1920,1902,243800.0
Brooklyn,1,0,1920.0,1800.0,1920,2024,400000.0
Brooklyn,1,0,3129.0,3600.0,1920,2144,455000.0
Brooklyn,1,0,1960.0,1800.0,1920,2184,480000.0
Brooklyn,1,0,892.0,1800.0,1949,1488,320000.0
Brooklyn,1,0,616.0,3600.0,1925,1544,425000.0
Brooklyn,1,0,1104.0,3600.0,1920,1550,580000.0
Brooklyn,1,0,1875.0,1800.0,1997,1620,450000.0
Brooklyn,1,0,1334.0,1800.0,1920,1861,169000.0
Brooklyn,1,0,660.0,1800.0,1925,1386,325000.0
Brooklyn,1,0,1219.0,3600.0,1920,1842,500000.0
Brooklyn,1,0,1456.0,1785.0,1920,22,520000.0
Brooklyn,1,0,1064.0,1750.0,1930,862,420000.0
Brooklyn,1,0,666.0,1750.0,1920,865,315000.0
Brooklyn,1,0,1260.0,1680.0,1920,956,560000.0
Brooklyn,1,0,952.0,1680.0,1920,958,442000.0
Brooklyn,1,0,868.0,1680.0,1920,961,570000.0
Brooklyn,1,0,800.0,1785.0,1940,610,325000.0
Brooklyn,1,0,1039.0,4652.0,1925,16,737500.0
Brooklyn,1,0,1135.0,1785.0,1925,44,451600.0
Brooklyn,1,0,1680.0,1800.0,2004,12,140000.0
Brooklyn,1,0,1632.0,1800.0,1925,66,525000.0
Brooklyn,1,0,2274.0,3600.0,1930,876,480000.0
Brooklyn,1,0,1400.0,1800.0,1980,888,469000.0
Brooklyn,1,0,1400.0,1800.0,1980,888,389594.0
Brooklyn,1,0,1656.0,1800.0,1925,910,590000.0
Brooklyn,1,0,866.0,1800.0,1925,944,350000.0
Brooklyn,1,0,1240.0,1800.0,1925,960,180000.0
Brooklyn,1,0,1008.0,1800.0,1975,546,415000.0
Brooklyn,1,0,2192.0,3825.0,1920,574,615000.0
Brooklyn,1,0,1300.0,1800.0,1920,648,539000.0
Brooklyn,1,0,1415.0,1800.0,1920,660,530000.0
Brooklyn,1,0,1320.0,1800.0,1920,808,545000.0
Brooklyn,1,0,600.0,1800.0,1920,24,240000.0
Brooklyn,1,0,1200.0,1800.0,1980,36,400000.0
Brooklyn,1,0,1140.0,1433.0,1955,272,195000.0
Brooklyn,1,0,1216.0,1440.0,1955,277,500000.0
Brooklyn,1,0,1216.0,1440.0,1955,278,499000.0
Brooklyn,1,0,1216.0,1440.0,1955,284,439000.0
Brooklyn,1,0,1216.0,1440.0,1955,287,510000.0
Brooklyn,1,0,1140.0,1433.0,1955,293,295000.0
Brooklyn,1,0,975.0,1800.0,1925,514,150000.0
Brooklyn,1,0,1738.0,1800.0,1925,564,275806.0
Brooklyn,1,0,1364.0,1800.0,1925,584,390000.0
Brooklyn,1,0,790.0,1800.0,1925,604,220000.0
Brooklyn,1,0,1242.0,1733.0,2012,16,475000.0
Brooklyn,1,0,1476.0,3570.0,1920,98,559000.0
Brooklyn,1,0,666.0,1680.0,1920,893,350000.0
Brooklyn,1,0,880.0,1470.0,1930,188,405000.0
Brooklyn,1,0,1065.0,1785.0,1920,40,360500.0
Brooklyn,1,0,1377.0,1785.0,1920,128,344500.0
Brooklyn,1,0,1560.0,1785.0,1925,900,580000.0
Brooklyn,1,0,1360.0,1479.0,1965,805,599000.0
Brooklyn,1,0,1360.0,1479.0,1965,817,525000.0
Brooklyn,1,0,1671.0,1785.0,1925,94,440000.0
Brooklyn,2,0,1606.0,1992.0,1950,46,324000.0
Brooklyn,2,0,1444.0,1800.0,1920,1670,530000.0
Brooklyn,2,0,1230.0,1800.0,1980,2176,423000.0
Brooklyn,2,0,1550.0,1800.0,2007,672,549000.0
Brooklyn,2,0,2700.0,1800.0,1920,754,675000.0
Brooklyn,2,0,1344.0,1785.0,1920,592,415000.0
Brooklyn,2,0,1344.0,1785.0,1920,614,550000.0
Brooklyn,2,0,969.0,1785.0,1925,628,360000.0
Brooklyn,2,0,1240.0,1785.0,1920,828,585000.0
Brooklyn,2,0,3038.0,3570.0,1940,108,500000.0
Brooklyn,2,0,2016.0,2179.0,1955,175,770000.0
Brooklyn,2,0,1915.0,3570.0,1925,264,625000.0
Brooklyn,0,0,0.0,3600.0,0,1616,275000.0
Brooklyn,0,0,0.0,1800.0,0,1282,225000.0
Brooklyn,0,0,0.0,1800.0,0,2684,81000.0
Brooklyn,0,0,0.0,1800.0,0,2684,1.0
Brooklyn,0,0,0.0,1800.0,0,2684,286940.0
Brooklyn,0,0,0.0,1700.0,0,2770,290000.0
Brooklyn,0,1,1034.0,1155.0,1920,83,610000.0
Brooklyn,0,1,940.0,1050.0,1920,505,680000.0
Brooklyn,0,0,0.0,2610.0,0,60,170000.0
Brooklyn,1,0,1440.0,700.0,1920,11,750000.0
Brooklyn,1,0,1440.0,700.0,1920,11,750000.0
Brooklyn,1,0,3745.0,1875.0,2015,51,3506000.0
Brooklyn,1,0,3745.0,1875.0,2015,52,3525000.0
Brooklyn,1,0,3745.0,1875.0,2015,53,3595000.0
Brooklyn,1,0,800.0,414.0,1899,136,634636.0
Brooklyn,1,0,1120.0,1750.0,1899,13,1200000.0
Brooklyn,2,0,2100.0,2000.0,1901,30,1530000.0
Brooklyn,2,0,1950.0,1100.0,1899,6,2535000.0
Brooklyn,2,0,1632.0,1667.0,1899,14,1650000.0
Brooklyn,2,0,990.0,1667.0,1899,21,1475000.0
Brooklyn,2,0,1472.0,1200.0,1899,5,25000.0
Brooklyn,2,0,1986.0,1750.0,1899,15,2200000.0
Brooklyn,2,0,2310.0,2500.0,1910,24,1500000.0
Brooklyn,2,0,2130.0,2000.0,1899,29,3250000.0
Brooklyn,2,0,2050.0,1875.0,1901,14,2615000.0
Brooklyn,2,0,1920.0,1675.0,1901,60,1650000.0
Brooklyn,2,0,1440.0,2500.0,1899,24,1275000.0
Brooklyn,2,0,1455.0,2000.0,1899,44,838370.0
Brooklyn,2,0,1455.0,2000.0,1899,44,851992.0
Brooklyn,2,0,1848.0,2000.0,1899,45,2150000.0
Brooklyn,2,0,1800.0,2000.0,1899,46,2150000.0
Brooklyn,2,0,1620.0,1800.0,1899,72,1700000.0
Brooklyn,2,0,1800.0,2000.0,1920,34,600000.0
Brooklyn,2,0,1692.0,1875.0,1899,28,1150000.0
Brooklyn,2,0,2208.0,2083.0,1899,18,2060000.0
Brooklyn,2,0,1060.0,2250.0,1899,61,1380000.0
Brooklyn,2,0,960.0,2000.0,1899,62,1240000.0
Brooklyn,2,0,1200.0,1409.0,1899,31,975000.0
Brooklyn,2,1,3748.0,1963.0,1899,4,1650000.0
Brooklyn,3,0,3750.0,2500.0,1899,9,25000.0
Brooklyn,3,0,4532.0,1760.0,1899,11,3800000.0
Brooklyn,3,0,1920.0,1555.0,1899,12,1440000.0
Brooklyn,3,0,3300.0,1927.0,1901,34,1410000.0
Brooklyn,3,0,2625.0,1933.0,1899,47,2400000.0
Brooklyn,3,0,1955.0,2000.0,1899,43,3000000.0
Brooklyn,3,0,2295.0,1387.0,1901,41,300000.0
Brooklyn,3,0,2340.0,2156.0,1899,24,1450000.0
Brooklyn,3,0,1449.0,1070.0,1931,7,1150000.0
Brooklyn,3,0,1449.0,1070.0,1931,7,10.0
Brooklyn,1,0,0.0,0.0,0,1111,965000.0
Brooklyn,0,0,0.0,13500.0,0,11,15000000.0
Brooklyn,11,2,9100.0,1875.0,2005,40,25000.0
Brooklyn,4,0,3300.0,2265.0,1920,57,3700000.0
Brooklyn,4,0,3200.0,2033.0,1920,30,2560000.0
Brooklyn,6,0,4025.0,2040.0,1937,28,4000000.0
Brooklyn,8,1,5400.0,2160.0,1931,7,10000.0
Brooklyn,0,0,0.0,0.0,1900,43,464500.0
Brooklyn,0,0,0.0,0.0,1900,43,385000.0
Brooklyn,0,0,0.0,0.0,1900,43,449500.0
Brooklyn,0,0,0.0,0.0,1931,34,820000.0
Brooklyn,0,0,0.0,0.0,1931,34,720000.0
Brooklyn,1,0,0.0,0.0,2009,1011,2060000.0
Brooklyn,1,0,0.0,0.0,2009,1021,2000000.0
Brooklyn,1,0,0.0,0.0,2009,1023,1260000.0
Brooklyn,1,0,0.0,0.0,2009,1024,513000.0
Brooklyn,1,0,0.0,0.0,1938,1029,1475000.0
Brooklyn,1,0,0.0,0.0,2015,1201,2818461.0
Brooklyn,1,0,0.0,0.0,2015,1202,2253332.0
Brooklyn,1,0,0.0,0.0,2015,1203,1647473.0
Brooklyn,1,0,0.0,0.0,2015,1204,2803187.0
Brooklyn,1,0,0.0,0.0,2015,1205,2879006.0
Brooklyn,1,0,0.0,0.0,2015,1206,3108662.0
Brooklyn,1,0,0.0,0.0,2015,1207,2475000.0
Brooklyn,1,0,0.0,0.0,2015,1208,2156598.0
Brooklyn,1,0,0.0,0.0,2015,1209,1678021.0
Brooklyn,1,0,0.0,0.0,2015,1210,2370431.0
Brooklyn,1,0,0.0,0.0,2015,1211,2640000.0
Brooklyn,1,0,0.0,0.0,2015,1212,2192237.0
Brooklyn,1,0,0.0,0.0,2015,1213,2411161.0
Brooklyn,1,0,0.0,0.0,2015,1214,2375522.0
Brooklyn,1,0,0.0,0.0,2015,1215,2222785.0
Brooklyn,1,0,0.0,0.0,2015,1216,1846032.0
Brooklyn,1,0,0.0,0.0,2015,1217,2404717.0
Brooklyn,1,0,0.0,0.0,2015,1218,2273697.0
Brooklyn,1,0,0.0,0.0,2015,1219,1838349.0
Brooklyn,1,0,0.0,0.0,2015,1220,1428550.0
Brooklyn,1,0,0.0,0.0,2015,1221,1428550.0
Brooklyn,1,0,0.0,0.0,2015,1222,2360248.0
Brooklyn,1,0,0.0,0.0,2015,1223,3276673.0
Brooklyn,1,0,0.0,0.0,2015,1224,1830758.0
Brooklyn,1,0,0.0,0.0,2015,1225,1728933.0
Brooklyn,1,0,0.0,0.0,2015,1227,3505780.0
Brooklyn,1,0,0.0,0.0,2015,1229,2971198.0
Brooklyn,1,0,0.0,0.0,2015,1231,3276673.0
Brooklyn,1,0,0.0,0.0,2015,1232,3429411.0
Brooklyn,1,0,0.0,0.0,2008,1037,680000.0
Brooklyn,1,0,0.0,0.0,2008,1047,1220000.0
Brooklyn,1,0,0.0,0.0,2008,1059,1250000.0
Brooklyn,1,0,0.0,0.0,2008,1063,1300000.0
Brooklyn,1,0,0.0,0.0,0,1014,975000.0
Brooklyn,1,0,0.0,0.0,0,1035,1200000.0
Brooklyn,1,0,0.0,0.0,0,1057,595000.0
Brooklyn,1,0,0.0,0.0,0,1064,1226000.0
Brooklyn,1,0,0.0,0.0,0,1079,1240000.0
Brooklyn,1,0,0.0,0.0,0,1105,609500.0
Brooklyn,1,0,0.0,0.0,0,1142,1300000.0
Brooklyn,1,0,0.0,0.0,2007,1201,1250000.0
Brooklyn,1,0,0.0,0.0,2005,1013,850000.0
Brooklyn,3,1,4356.0,1453.0,1931,36,3200000.0
Brooklyn,3,1,4000.0,1500.0,1900,1,150000.0
Brooklyn,3,1,4000.0,1500.0,1900,1,10000.0
Brooklyn,3,1,4000.0,1500.0,1900,1,25000.0
Brooklyn,1,0,0.0,0.0,0,1004,775000.0
Brooklyn,1,0,0.0,0.0,0,1004,10.0
Brooklyn,1,0,0.0,0.0,1990,1301,1435000.0
Brooklyn,1,0,0.0,0.0,1990,1304,999500.0
Brooklyn,1,0,0.0,0.0,2008,1102,975000.0
Brooklyn,0,1,2980.0,1500.0,2013,8,1385000.0
Brooklyn,0,1,1140.0,1575.0,1931,64,2100000.0
Brooklyn,0,1,3750.0,1250.0,2006,5,25000.0
Brooklyn,0,1,15260.0,15900.0,1931,51,9500000.0
Brooklyn,0,1,4765.0,49900.0,1931,8,9500000.0
